page_number,page_width,page_height,shape_type,x0,x1,top,bottom,width,height,is_filled,is_stroked,fill_color_rgb,fill_color_hex,stroke_color_rgb,is_timeline_candidate
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,46.70605811791427,47.72140341960801,76.1508976270458,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,78.18176247042663,79.19710777212038,76.1508976270458,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,109.65746682293809,110.67281212463274,76.1508976270458,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,141.13317117545046,142.1485164771451,76.1508976270458,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,47.72140341960801,78.18176247042663,76.1508976270458,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,79.19710777212038,109.65746682293809,76.1508976270458,30.460359050817715,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,110.67281212463274,141.13317117545046,76.1508976270458,30.460359050817715,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
6,594.95996,841.91998,rect,16.245524827103104,92.3964224541489,142.1485164771451,172.60887552796282,76.1508976270458,30.460359050817715,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
6,594.95996,841.91998,curve,162.9629236098779,212.71484339288114,58.89046554623053,67.01322795978206,49.751919783003245,8.122762413551527,True,False,"0.7647, 0.6667, 0.8235",#C3AAD2,"0.7647, 0.6667, 0.8235",True
6,594.95996,841.91998,curve,162.4552516310309,212.20717141403415,59.41105672453921,66.87384522958962,49.751919783003245,7.462788505050412,True,False,"0.8667, 0.0000, 0.1882",#DD0030,"0.8667, 0.0000, 0.1882",True
6,594.95996,841.91998,curve,162.4552516310309,212.20717141403415,59.41105672453921,66.87384522958962,49.751919783003245,7.462788505050412,False,True,"0.8667, 0.0000, 0.1882",#DD0030,"0.8667, 0.0000, 0.1882",False
6,594.95996,841.91998,curve,214.74552785226928,368.06266840805483,58.89046554623053,67.01322795978206,153.31714055578556,8.122762413551527,True,False,"0.7647, 0.6667, 0.8235",#C3AAD2,"0.7647, 0.6667, 0.8235",True
6,594.95996,841.91998,curve,214.2378414734229,367.5549820292084,59.41105672453921,66.87384522958962,153.31714055578553,7.462788505050412,True,False,"0.0902, 0.1882, 0.4667",#173077,"0.0902, 0.1882, 0.4667",True
6,594.95996,841.91998,curve,214.2378414734229,367.5549820292084,59.41105672453921,66.87384522958962,153.31714055578553,7.462788505050412,False,True,"0.0902, 0.1882, 0.4667",#173077,"0.0902, 0.1882, 0.4667",False
6,594.95996,841.91998,curve,163.21675993530138,316.0262278402399,90.61992616016948,98.23501592287414,152.80946790493854,7.615089762704656,True,False,"0.1255, 0.6588, 0.8824",#20A8E1,"0.1255, 0.6588, 0.8824",True
6,594.95996,841.91998,curve,163.21675993530138,316.0262278402399,90.61992616016948,98.23501592287414,152.80946790493854,7.615089762704656,False,True,"0.1255, 0.6588, 0.8824",#20A8E1,"0.1255, 0.6588, 0.8824",False
6,594.95996,841.91998,curve,318.31073873705196,575.1931000656198,90.36608983474605,98.48885224829758,256.8823613285678,8.122762413551527,True,False,"0.7647, 0.6667, 0.8235",#C3AAD2,"0.7647, 0.6667, 0.8235",True
6,594.95996,841.91998,curve,163.21675993530138,238.35231226065324,122.09555044868512,129.71064021138977,75.13555232535185,7.615089762704656,True,False,"0.1255, 0.6588, 0.8824",#20A8E1,"0.1255, 0.6588, 0.8824",True
6,594.95996,841.91998,curve,163.21675993530138,238.35231226065324,122.09555044868512,129.71064021138977,75.13555232535185,7.615089762704656,False,True,"0.1255, 0.6588, 0.8824",#20A8E1,"0.1255, 0.6588, 0.8824",False
6,594.95996,841.91998,curve,240.636829973465,471.6278861088373,121.84171412326168,129.9644765368132,230.99105613537228,8.122762413551527,True,False,"0.7647, 0.6667, 0.8235",#C3AAD2,"0.7647, 0.6667, 0.8235",True
6,594.95996,841.91998,curve,163.21675993530138,212.46100706745767,153.57117473720075,161.1862644999054,49.24424713215629,7.615089762704656,True,False,"0.4824, 0.6824, 0.1529",#7BAE27,"0.4824, 0.6824, 0.1529",True
6,594.95996,841.91998,curve,163.21675993530138,212.46100706745767,153.57117473720075,161.1862644999054,49.24424713215629,7.615089762704656,False,True,"0.4824, 0.6824, 0.1529",#7BAE27,"0.4824, 0.6824, 0.1529",False
6,594.95996,841.91998,curve,214.99936417769277,264.24361130984903,153.3173384117773,161.1862644999054,49.24424713215626,7.868926088128092,True,False,"0.9529, 0.6824, 0.6392",#F3AEA3,"0.9529, 0.6824, 0.6392",True
6,594.95996,841.91998,curve,214.74552785226928,264.4974476352725,153.8383975900665,161.30118609511692,49.751919783003245,7.462788505050412,True,False,"0.9529, 0.6824, 0.6392",#F3AEA3,"0.9529, 0.6824, 0.6392",True
6,594.95996,841.91998,curve,214.74552785226928,264.4974476352725,153.8383975900665,161.30118609511692,49.751919783003245,7.462788505050412,False,True,"0.8667, 0.0000, 0.1882",#DD0030,"0.8667, 0.0000, 0.1882",False
6,594.95996,841.91998,curve,266.5281344946606,575.1931062096196,153.3173384117773,161.44010082532884,308.664971714959,8.122762413551527,True,False,"0.7647, 0.6667, 0.8235",#C3AAD2,"0.7647, 0.6667, 0.8235",True
6,594.95996,841.91998,curve,266.020476915813,574.685448630772,153.8383975900665,161.30118609511692,308.66497171495905,7.462788505050412,True,False,"0.6118, 0.6157, 0.7725",#9C9DC5,"0.6118, 0.6157, 0.7725",True
6,594.95996,841.91998,curve,266.020476915813,574.685448630772,153.8383975900665,161.30118609511692,308.66497171495905,7.462788505050412,False,True,"0.0902, 0.1882, 0.4667",#173077,"0.0902, 0.1882, 0.4667",False
7,594.95996,841.91998,rect,0.0,594.9923467926512,0.0,842.2289277551265,594.9923467926512,842.2289277551265,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,0.0,595.5000194434981,0.0002570879890981814,842.2291848431154,595.5000194434981,842.2289277551263,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,0.0002570879890981814,1.0156023896828401,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,21.322508423561317,46.70614096591032,490.9194533690219,25.383632542349005,True,False,"0.5333, 0.5451, 0.5529",#888B8D,"0.5333, 0.5451, 0.5529",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,46.70614096591032,47.721486267604064,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,78.18184531842269,79.19719062011643,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,109.65754967093505,110.6728949726288,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,141.13325402344742,142.14859932514116,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,172.60895837595888,173.62430367765353,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,204.08466272847124,205.1000080301659,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,235.5603670809836,236.57571238267735,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,267.036071433496,268.0514167351897,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,298.51177578600834,299.5271210877021,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,329.9874801385207,331.00282544021445,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,361.4631844910331,362.4785297927268,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,392.93888884354544,393.9542341452392,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,424.4145931960578,425.42993849775155,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,455.89029754856927,456.9056428502639,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,487.36600190108163,488.3813472027763,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,518.841706253594,519.8570515552877,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,550.3174106061064,551.3327559078001,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,581.7931149586187,582.8084602603125,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,613.2688193111311,614.2841646128248,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,644.7445236636435,645.7598689653372,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,676.2202280161558,677.2355733178496,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,707.6959323686682,708.7112776703619,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,739.1716367211797,740.1869820228743,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,770.647341073692,771.6626863753867,490.9194533690219,1.0153453016946514,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,583.3158758231708,802.1230454262044,803.1383907278981,490.9194533690219,1.015345301693742,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,47.721486267604064,78.18184531842269,23.35294193896071,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,47.721486267604064,78.18184531842269,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,47.721486267604064,78.18184531842269,45.69053857622747,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,47.721486267604064,78.18184531842269,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,47.721486267604064,78.18184531842269,51.782610386391156,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,47.721486267604064,78.18184531842269,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,47.721486267604064,78.18184531842269,103.56522077278228,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,47.721486267604064,78.18184531842269,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,47.721486267604064,78.18184531842269,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,47.721486267604064,78.18184531842269,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,47.721486267604064,78.18184531842269,103.56522077278231,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,342.6790393217061,343.6943846234,47.721486267604064,78.18184531842269,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,47.721486267604064,78.18184531842269,103.56522077278225,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,47.721486267604064,78.18184531842269,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,47.721486267604064,78.18184531842269,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,47.721486267604064,78.18184531842269,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,47.721486267604064,78.18184531842269,51.782610386391184,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,523.9181756740751,524.933520975769,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,47.721486267604064,78.18184531842269,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,79.19719062011643,109.65754967093505,23.35294193896071,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,79.19719062011643,109.65754967093505,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,79.19719062011643,109.65754967093505,45.69053857622747,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,79.19719062011643,109.65754967093505,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,79.19719062011643,109.65754967093505,51.782610386391156,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,79.19719062011643,109.65754967093505,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,79.19719062011643,109.65754967093505,103.56522077278228,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,79.19719062011643,109.65754967093505,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,79.19719062011643,109.65754967093505,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,79.19719062011643,109.65754967093505,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,79.19719062011643,109.65754967093505,103.56522077278231,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,342.6790393217061,343.6943846234,79.19719062011643,109.65754967093505,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,394.46164970809724,395.4769950097912,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,420.35295490129283,523.9181756740751,79.19719062011643,109.65754967093505,103.56522077278225,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,420.35295490129283,421.36830020298675,79.19719062011643,109.65754967093505,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,446.24426009448837,447.25960539618234,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,472.13556528768396,473.1509105893779,79.19719062011643,109.65754967093505,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,498.02687048087955,499.04221578257346,79.19719062011643,109.65754967093505,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,523.9181756740751,575.7007860604663,79.19719062011643,109.65754967093505,51.782610386391184,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,523.9181756740751,524.933520975769,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,549.8094808672706,550.8248261689646,79.19719062011643,109.65754967093505,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,92.3964224541489,115.74936439310962,110.6728949726288,141.13325402344742,23.35294193896071,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,92.3964224541489,93.41176775584285,110.6728949726288,141.13325402344742,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,115.74936439310962,161.43990296933708,110.6728949726288,141.13325402344742,45.69053857622747,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,115.74936439310962,116.76470969480356,110.6728949726288,141.13325402344742,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,161.43990296933708,213.22251335572824,110.6728949726288,141.13325402344742,51.782610386391156,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,161.43990296933708,162.45524827103105,110.6728949726288,141.13325402344742,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,187.33120816253268,188.34655346422662,110.6728949726288,141.13325402344742,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,213.22251335572824,316.7877341285105,110.6728949726288,141.13325402344742,103.56522077278228,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,213.22251335572824,214.23785865742218,110.6728949726288,141.13325402344742,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,239.1138185489238,240.12916385061774,110.6728949726288,141.13325402344742,1.0153453016939409,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,265.0051237421194,266.0204690438133,110.6728949726288,141.13325402344742,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,290.89642893531493,291.9117742370089,110.6728949726288,141.13325402344742,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,316.7877341285105,420.35295490129283,110.6728949726288,141.13325402344742,103.56522077278231,30.460359050818624,True,False,"0.9569, 0.9686, 0.9725",#F4F7F8,"0.9569, 0.9686, 0.9725",False
7,594.95996,841.91998,rect,316.7877341285105,317.8030794302045,110.6728949726288,141.13325402344742,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,342.6790393217061,343.6943846234,110.6728949726288,141.13325402344742,1.0153453016939125,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
7,594.95996,841.91998,rect,368.57034451490165,369.5856898165956,110.6728949726288,141.13325402344742,1.0153453016939693,30.460359050818624,True,False,"1.0000, 1.0000, 1.0000",#FFFFFF,"1.0000, 1.0000, 1.0000",False
